filename,length,chroma_stft_mean,label
rock.00067.wav,661794,0.392809421,rock
pop.00006.wav,661504,0.374484509,pop
jazz.00045.wav,661794,0.27868405,jazz
hiphop.00065.wav,661794,0.418570071,hiphop
country.00057.wav,661794,0.315041155,country
blues.00060.wav,661794,0.430807292,blues
jazz.00055.wav,661794,0.264599532,jazz
classical.00096.wav,661794,0.293052018,classical
blues.00010.wav,661794,0.303993315,blues
pop.00023.wav,661504,0.393456459,pop
hiphop.00042.wav,675808,0.449451119,hiphop
rock.00002.wav,661794,0.436805606,rock
classical.00067.wav,661794,0.267361283,classical
reggae.00019.wav,661794,0.394112468,reggae
rock.00094.wav,661794,0.389312774,rock
classical.00045.wav,665280,0.23614873,classical
hiphop.00032.wav,660000,0.475436538,hiphop
country.00055.wav,661794,0.357053399,country
pop.00066.wav,661504,0.35419783,pop
blues.00081.wav,661794,0.380135447,blues
reggae.00020.wav,661794,0.370741934,reggae
hiphop.00036.wav,675808,0.517750382,hiphop
blues.00027.wav,661794,0.288707316,blues
country.00095.wav,661794,0.328868777,country
country.00094.wav,661794,0.366813987,country
country.00009.wav,663300,0.429652512,country
rock.00035.wav,661794,0.457205594,rock
country.00049.wav,661794,0.323853791,country
metal.00096.wav,661794,0.518381894,metal
classical.00048.wav,663520,0.296374291,classical
disco.00069.wav,661504,0.389192879,disco
metal.00084.wav,661504,0.48058337,metal
blues.00086.wav,661794,0.365860552,blues
disco.00039.wav,661794,0.341052622,disco
disco.00063.wav,661504,0.548040152,disco
disco.00087.wav,661504,0.38471958,disco
blues.00014.wav,661794,0.329036325,blues
jazz.00052.wav,665940,0.36623764,jazz
blues.00098.wav,661794,0.442965686,blues
jazz.00035.wav,661794,0.264600396,jazz
country.00031.wav,661794,0.313399196,country
rock.00073.wav,661794,0.458528906,rock
disco.00006.wav,661676,0.473975331,disco
rock.00039.wav,661794,0.442590326,rock
blues.00038.wav,661794,0.265888095,blues
reggae.00012.wav,661794,0.427195996,reggae
jazz.00022.wav,661794,0.201517537,jazz
disco.00048.wav,661504,0.409799337,disco
rock.00005.wav,661794,0.376734823,rock
rock.00077.wav,661794,0.455317229,rock
metal.00085.wav,661504,0.441208363,metal
pop.00027.wav,661504,0.377552986,pop
jazz.00040.wav,661794,0.236700505,jazz
country.00026.wav,661794,0.329897791,country
metal.00091.wav,661504,0.380120039,metal
classical.00020.wav,661794,0.269043416,classical
reggae.00033.wav,661794,0.446584702,reggae
rock.00010.wav,661794,0.398241192,rock
disco.00004.wav,661794,0.38210693,disco
classical.00026.wav,661794,0.245727614,classical
jazz.00007.wav,661794,0.197231293,jazz
pop.00071.wav,661504,0.447250962,pop
classical.00080.wav,661794,0.437905937,classical
blues.00067.wav,661794,0.337905645,blues
hiphop.00058.wav,661794,0.506163776,hiphop
reggae.00068.wav,661504,0.358507514,reggae
rock.00086.wav,661794,0.390931964,rock
reggae.00074.wav,661504,0.454346359,reggae
blues.00073.wav,661794,0.341880292,blues
metal.00017.wav,661504,0.581032395,metal
classical.00064.wav,661794,0.19900845,classical
classical.00012.wav,661794,0.235615775,classical
hiphop.00082.wav,661794,0.503567994,hiphop
blues.00084.wav,661794,0.396144062,blues
rock.00013.wav,661794,0.44036749,rock
rock.00014.wav,661794,0.380642772,rock
blues.00050.wav,661794,0.400936037,blues
hiphop.00004.wav,661504,0.449220359,hiphop
rock.00096.wav,661794,0.398687363,rock
reggae.00039.wav,661794,0.507373393,reggae
reggae.00025.wav,661794,0.362441748,reggae
jazz.00014.wav,661794,0.198670834,jazz
country.00077.wav,661794,0.337361246,country
pop.00078.wav,661504,0.454744965,pop
reggae.00050.wav,661504,0.460017025,reggae
pop.00072.wav,661504,0.480584532,pop
pop.00069.wav,661504,0.496824145,pop
hiphop.00015.wav,661794,0.423888117,hiphop
disco.00001.wav,666160,0.410686225,disco
country.00097.wav,661794,0.348077744,country
hiphop.00085.wav,661794,0.47662279,hiphop
hiphop.00003.wav,661504,0.467288435,hiphop
classical.00015.wav,661794,0.216649875,classical
reggae.00073.wav,661504,0.449352294,reggae
classical.00072.wav,661794,0.279348701,classical
jazz.00006.wav,661794,0.274877161,jazz
blues.00003.wav,661794,0.404784709,blues
metal.00052.wav,661794,0.533742011,metal
metal.00002.wav,661504,0.432415336,metal
jazz.00057.wav,661794,0.23416768,jazz
metal.00074.wav,661504,0.483492345,metal
reggae.00008.wav,661794,0.368834704,reggae
country.00069.wav,661794,0.35225001,country
disco.00022.wav,661794,0.436546236,disco
reggae.00093.wav,661504,0.37098065,reggae
rock.00097.wav,661794,0.432142019,rock
disco.00036.wav,661794,0.434573084,disco
jazz.00002.wav,661794,0.267728835,jazz
country.00092.wav,661794,0.37048021,country
rock.00075.wav,661794,0.40859434,rock
disco.00056.wav,661504,0.358345956,disco
rock.00043.wav,661794,0.420156151,rock
reggae.00060.wav,661504,0.299081594,reggae
disco.00017.wav,661794,0.404499412,disco
blues.00022.wav,661794,0.306536794,blues
blues.00079.wav,661794,0.421435505,blues
reggae.00098.wav,661504,0.41003862,reggae
disco.00057.wav,661504,0.370146066,disco
pop.00091.wav,661504,0.424491137,pop
blues.00061.wav,661794,0.451938808,blues
disco.00055.wav,661504,0.463186115,disco
classical.00011.wav,661794,0.243095055,classical
metal.00062.wav,661794,0.45613426,metal
country.00006.wav,668800,0.421485811,country
rock.00063.wav,661794,0.329682201,rock
blues.00031.wav,661794,0.253553212,blues
pop.00005.wav,661504,0.323219031,pop
jazz.00026.wav,661794,0.201817542,jazz
classical.00016.wav,661794,0.219279796,classical
blues.00054.wav,661794,0.452745765,blues
classical.00079.wav,661794,0.217630476,classical
disco.00085.wav,661504,0.568170667,disco
country.00074.wav,661794,0.355024964,country
blues.00044.wav,661794,0.390174925,blues
blues.00046.wav,661794,0.387967497,blues
rock.00034.wav,669460,0.421524644,rock
hiphop.00035.wav,668140,0.5295645,hiphop
jazz.00041.wav,661794,0.308149844,jazz
reggae.00040.wav,661794,0.302542984,reggae
reggae.00047.wav,661504,0.342572272,reggae
metal.00083.wav,661504,0.457508504,metal
metal.00010.wav,661504,0.541851878,metal
jazz.00082.wav,661794,0.401452333,jazz
pop.00010.wav,661504,0.377993882,pop
disco.00011.wav,661794,0.373451769,disco
classical.00055.wav,661794,0.186594084,classical
classical.00090.wav,661794,0.21590139,classical
classical.00025.wav,661794,0.297425628,classical
metal.00095.wav,661794,0.529181719,metal
country.00096.wav,661794,0.325745076,country
country.00083.wav,661794,0.318536311,country
metal.00064.wav,661794,0.438274652,metal
reggae.00079.wav,661504,0.476242661,reggae
reggae.00032.wav,661794,0.486920506,reggae
disco.00035.wav,661794,0.40230754,disco
classical.00054.wav,672282,0.319515169,classical
hiphop.00029.wav,669240,0.439457774,hiphop
rock.00083.wav,661794,0.378719956,rock
hiphop.00007.wav,661504,0.432616562,hiphop
disco.00015.wav,661794,0.414911628,disco
disco.00066.wav,661504,0.450731516,disco
rock.00029.wav,661794,0.418372571,rock
hiphop.00019.wav,661794,0.432046026,hiphop
rock.00001.wav,661794,0.365395755,rock
country.00045.wav,661794,0.345514119,country
jazz.00043.wav,661794,0.254009008,jazz
pop.00070.wav,661504,0.437208921,pop
pop.00059.wav,661504,0.475360125,pop
hiphop.00020.wav,661794,0.49016878,hiphop
metal.00037.wav,661504,0.395828158,metal
classical.00007.wav,661794,0.276538014,classical
hiphop.00005.wav,661504,0.490561694,hiphop
blues.00074.wav,661794,0.367161572,blues
pop.00052.wav,661504,0.522805989,pop
reggae.00092.wav,661504,0.398761123,reggae
classical.00010.wav,661794,0.244955301,classical
classical.00058.wav,661794,0.265605778,classical
blues.00053.wav,661794,0.412444741,blues
pop.00082.wav,661504,0.462012947,pop
hiphop.00017.wav,661794,0.481107652,hiphop
blues.00035.wav,661794,0.288384825,blues
pop.00077.wav,661504,0.445245385,pop
rock.00069.wav,661794,0.311490595,rock
blues.00064.wav,661794,0.332650006,blues
classical.00008.wav,661794,0.254753411,classical
classical.00091.wav,661794,0.22591871,classical
hiphop.00080.wav,661504,0.403839946,hiphop
jazz.00067.wav,661794,0.236719534,jazz
classical.00052.wav,661794,0.387812138,classical
jazz.00072.wav,661794,0.250491798,jazz
rock.00080.wav,661794,0.368604511,rock
rock.00025.wav,661794,0.415035278,rock
reggae.00062.wav,661504,0.444963276,reggae
disco.00062.wav,661504,0.426837623,disco
blues.00036.wav,661794,0.233398125,blues
metal.00072.wav,661504,0.44519335,metal
blues.00045.wav,661794,0.429436803,blues
metal.00086.wav,661504,0.434484392,metal
disco.00044.wav,661794,0.366914272,disco
classical.00093.wav,661794,0.226928055,classical
blues.00041.wav,661794,0.386867732,blues
disco.00091.wav,661504,0.416732132,disco
blues.00077.wav,661794,0.408888191,blues
pop.00012.wav,661504,0.385616899,pop
country.00011.wav,661794,0.300902277,country
disco.00025.wav,661794,0.358008027,disco
hiphop.00096.wav,661794,0.424797744,hiphop
jazz.00030.wav,661794,0.235175803,jazz
disco.00099.wav,661504,0.440995067,disco
pop.00079.wav,661504,0.351920694,pop
metal.00022.wav,661504,0.370018244,metal
country.00047.wav,661794,0.310359746,country
pop.00038.wav,661504,0.400411338,pop
rock.00033.wav,661794,0.323382825,rock
classical.00069.wav,661794,0.236636177,classical
blues.00076.wav,661794,0.365625739,blues
rock.00065.wav,661794,0.395211816,rock
jazz.00038.wav,661794,0.285665542,jazz
reggae.00002.wav,661794,0.378535569,reggae
classical.00014.wav,661794,0.234032482,classical
reggae.00001.wav,661794,0.348960072,reggae
hiphop.00095.wav,661794,0.562447011,hiphop
jazz.00054.wav,662112,0.278270304,jazz
rock.00040.wav,661794,0.41608867,rock
rock.00078.wav,661794,0.358062387,rock
metal.00042.wav,661794,0.436671913,metal
country.00070.wav,661794,0.365328461,country
country.00012.wav,661794,0.2965644,country
disco.00079.wav,661504,0.452849448,disco
reggae.00026.wav,661794,0.402872562,reggae
reggae.00097.wav,661504,0.271977454,reggae
disco.00077.wav,661504,0.41568163,disco
pop.00088.wav,661504,0.431329191,pop
reggae.00087.wav,661504,0.387585223,reggae
jazz.00000.wav,661794,0.344511479,jazz
reggae.00065.wav,661504,0.375874609,reggae
blues.00005.wav,661794,0.30245629,blues
rock.00048.wav,661794,0.321645111,rock
hiphop.00070.wav,661794,0.43089956,hiphop
hiphop.00037.wav,675808,0.409185469,hiphop
hiphop.00081.wav,661794,0.520544052,hiphop
reggae.00061.wav,661504,0.39548552,reggae
rock.00054.wav,661794,0.346660793,rock
classical.00047.wav,661794,0.258511484,classical
metal.00035.wav,661504,0.501397133,metal
blues.00072.wav,661794,0.306965828,blues
classical.00074.wav,661794,0.237405211,classical
disco.00026.wav,661794,0.401279598,disco
rock.00084.wav,661794,0.3566778,rock
hiphop.00059.wav,661794,0.499723434,hiphop
country.00061.wav,661794,0.314549685,country
disco.00023.wav,661794,0.435330987,disco
reggae.00024.wav,661794,0.348698497,reggae
country.00051.wav,661794,0.274703413,country
country.00015.wav,661794,0.379447907,country
pop.00090.wav,661504,0.353256732,pop
classical.00017.wav,661794,0.256377637,classical
blues.00000.wav,661794,0.35008812,blues
disco.00058.wav,661504,0.417342454,disco
disco.00041.wav,661794,0.355708987,disco
blues.00008.wav,661794,0.40887922,blues
pop.00081.wav,661504,0.370096356,pop
pop.00043.wav,661504,0.473501951,pop
classical.00057.wav,661794,0.253840566,classical
blues.00012.wav,661794,0.269391119,blues
hiphop.00050.wav,661794,0.427069306,hiphop
metal.00038.wav,661504,0.470392704,metal
blues.00095.wav,661794,0.369943678,blues
jazz.00031.wav,661794,0.311048359,jazz
metal.00055.wav,661794,0.499370486,metal
hiphop.00028.wav,661676,0.374478996,hiphop
classical.00040.wav,661794,0.250599861,classical
metal.00030.wav,661504,0.462531328,metal
hiphop.00089.wav,661794,0.498405427,hiphop
disco.00067.wav,661504,0.364895016,disco
pop.00033.wav,661504,0.423100173,pop
rock.00037.wav,661794,0.451825738,rock
jazz.00085.wav,661794,0.325336158,jazz
reggae.00086.wav,661504,0.663684666,reggae
hiphop.00046.wav,661794,0.492277592,hiphop
blues.00039.wav,661794,0.255245864,blues
hiphop.00079.wav,661504,0.4273597,hiphop
blues.00001.wav,661794,0.340913594,blues
classical.00042.wav,669680,0.261830807,classical
disco.00019.wav,661794,0.445041835,disco
country.00019.wav,661794,0.315651983,country
pop.00040.wav,661504,0.292263955,pop
reggae.00078.wav,661504,0.452745825,reggae
pop.00096.wav,661504,0.339899063,pop
jazz.00088.wav,661794,0.290966332,jazz
country.00004.wav,661408,0.382780999,country
classical.00033.wav,661794,0.304064691,classical
metal.00076.wav,661504,0.496010363,metal
disco.00009.wav,661794,0.442017525,disco
classical.00065.wav,661794,0.207180262,classical
reggae.00057.wav,661504,0.372879088,reggae
blues.00032.wav,661794,0.276244789,blues
disco.00008.wav,665060,0.454277426,disco
country.00058.wav,661794,0.348164797,country
rock.00062.wav,661794,0.319577008,rock
reggae.00055.wav,661504,0.461761057,reggae
disco.00060.wav,661504,0.434811145,disco
country.00050.wav,661794,0.351143777,country
jazz.00037.wav,661794,0.284858555,jazz
country.00032.wav,661794,0.331041098,country
hiphop.00000.wav,661504,0.460728407,hiphop
jazz.00078.wav,661794,0.266122609,jazz
rock.00036.wav,667920,0.427913278,rock
jazz.00032.wav,661794,0.280707896,jazz
metal.00045.wav,661794,0.430214435,metal
hiphop.00027.wav,664400,0.427768797,hiphop
classical.00081.wav,661794,0.266826898,classical
pop.00007.wav,661504,0.251651049,pop
jazz.00060.wav,661794,0.284882039,jazz
reggae.00006.wav,661794,0.342401654,reggae
rock.00042.wav,661794,0.444428146,rock
jazz.00023.wav,661794,0.221140936,jazz
rock.00090.wav,661794,0.255701482,rock
hiphop.00060.wav,661794,0.439528584,hiphop
jazz.00029.wav,661794,0.304154545,jazz
disco.00092.wav,661504,0.370684773,disco
pop.00024.wav,661504,0.41102463,pop
rock.00045.wav,661794,0.361233771,rock
reggae.00058.wav,661504,0.371737063,reggae
country.00039.wav,661794,0.43765527,country
hiphop.00021.wav,661794,0.430003524,hiphop
pop.00060.wav,661504,0.39027971,pop
pop.00047.wav,661504,0.433344454,pop
classical.00035.wav,661794,0.319163918,classical
pop.00039.wav,661504,0.384093821,pop
pop.00035.wav,661504,0.411972165,pop
classical.00009.wav,661794,0.270524293,classical
hiphop.00092.wav,661794,0.477957964,hiphop
metal.00007.wav,661504,0.581429541,metal
hiphop.00094.wav,661794,0.458999634,hiphop
country.00080.wav,661794,0.387613505,country
classical.00038.wav,661794,0.294418544,classical
rock.00082.wav,661794,0.382653654,rock
classical.00018.wav,661794,0.23900418,classical
jazz.00036.wav,661794,0.322393328,jazz
pop.00092.wav,661504,0.48731041,pop
country.00086.wav,661794,0.372219682,country
hiphop.00078.wav,661504,0.424605459,hiphop
rock.00093.wav,661794,0.343448579,rock
metal.00073.wav,661504,0.430024117,metal
jazz.00098.wav,661794,0.327593386,jazz
hiphop.00045.wav,675808,0.392811835,hiphop
classical.00066.wav,661794,0.187063873,classical
pop.00084.wav,661504,0.409009844,pop
country.00030.wav,661794,0.221439824,country
jazz.00064.wav,661980,0.37988174,jazz
classical.00004.wav,661794,0.221573755,classical
jazz.00090.wav,661794,0.270024747,jazz
metal.00028.wav,661504,0.481005549,metal
metal.00003.wav,661504,0.487553924,metal
disco.00093.wav,661504,0.40740639,disco
hiphop.00068.wav,661794,0.422091126,hiphop
classical.00062.wav,661794,0.320169538,classical
country.00091.wav,661794,0.35343501,country
classical.00034.wav,661794,0.273979038,classical
metal.00008.wav,661504,0.466609299,metal
disco.00002.wav,661794,0.412078977,disco
disco.00027.wav,661794,0.485226929,disco
